"ano","codmunres","municipio","cobertura_sinasc"
2021,"220555","Lagoa Alegre",99
2021,"220556","Lagoa do Barro do Piauí",100
2021,"220557","Lagoa de São Francisco",98.7
2021,"220558","Lagoa do Piauí",100
2021,"220559","Lagoa do Sítio",100
2021,"220560","Landri Sales",100
2021,"220570","Luís Correia",100
2021,"220580","Luzilândia",100
2021,"220585","Madeiro",100
2021,"220590","Manoel Emídio",100
2021,"220595","Marcolândia",100
2021,"220600","Marcos Parente",100
2021,"220605","Massapê do Piauí",100
2021,"220610","Matias Olímpio",95.6
2021,"220620","Miguel Alves",99.6
2021,"220630","Miguel Leão",100
2021,"220635","Milton Brandão",100
2021,"220640","Monsenhor Gil",97.8
2021,"220650","Monsenhor Hipólito",100
2021,"220660","Monte Alegre do Piauí",99.5
2021,"220665","Morro Cabeça no Tempo",98.6
2021,"220667","Morro do Chapéu do Piauí",100
2021,"220669","Murici dos Portelas",100
2021,"220670","Nazaré do Piauí",100
2021,"220672","Nazária",98.6
2021,"220675","Nossa Senhora de Nazaré",100
2021,"220680","Nossa Senhora dos Remédios",99.3
2021,"220690","Novo Oriente do Piauí",100
2021,"220695","Novo Santo Antônio",97.1
2021,"220700","Oeiras",99.8
2021,"220710","Olho D'Água do Piauí",100
2021,"220720","Padre Marcos",100
2021,"220730","Paes Landim",98.5
2021,"220735","Pajeú do Piauí",100
2021,"220740","Palmeira do Piauí",98.8
2021,"220750","Palmeirais",100
2021,"220755","Paquetá",100
2021,"220760","Parnaguá",99.3
2021,"220770","Parnaíba",99.9
2021,"220775","Passagem Franca do Piauí",100
2021,"220777","Patos do Piauí",99.9
2021,"220779","Pau D'Arco do Piauí",100
2021,"220780","Paulistana",100
2021,"220785","Pavussu",100
2021,"220790","Pedro II",99.3
2021,"220793","Pedro Laurentino",100
2021,"220795","Nova Santa Rita",100
2021,"220800","Picos",99.7
2021,"220810","Pimenteiras",99.2
2021,"220820","Pio IX",100
2021,"220830","Piracuruca",99.7
2021,"220840","Piripiri",99.9
2021,"220850","Porto",99.6
2021,"220855","Porto Alegre do Piauí",100
2021,"220860","Prata do Piauí",100
2021,"220865","Queimada Nova",100
2021,"220870","Redenção do Gurguéia",97.2
2021,"220880","Regeneração",99.2
2021,"220885","Riacho Frio",96.8
2021,"220887","Ribeira do Piauí",100
2021,"220890","Ribeiro Gonçalves",100
2021,"220900","Rio Grande do Piauí",100
2021,"220910","Santa Cruz do Piauí",100
2021,"220915","Santa Cruz dos Milagres",100
2021,"220920","Santa Filomena",97.9
2021,"220930","Santa Luz",100
2021,"220935","Santana do Piauí",100
2021,"220937","Santa Rosa do Piauí",100
2021,"220940","Santo Antônio de Lisboa",100
2021,"220945","Santo Antônio dos Milagres",100
2021,"220950","Santo Inácio do Piauí",100
2021,"220955","São Braz do Piauí",100
2021,"220960","São Félix do Piauí",99.9
2021,"220965","São Francisco de Assis do Piauí",100
2021,"220970","São Francisco do Piauí",100
2021,"220975","São Gonçalo do Gurguéia",100
2021,"220980","São Gonçalo do Piauí",98.5
2021,"220985","São João da Canabrava",100
2021,"220987","São João da Fronteira",100
2021,"220990","São João da Serra",100
2021,"220995","São João da Varjota",100
2021,"220997","São João do Arraial",100
2021,"221000","São João do Piauí",100
2021,"221005","São José do Divino",100
2021,"221010","São José do Peixe",100
2021,"221020","São José do Piauí",100
2021,"221030","São Julião",100
2021,"221035","São Lourenço do Piauí",100
2021,"221037","São Luis do Piauí",96.6
2021,"221038","São Miguel da Baixa Grande",100
2021,"221039","São Miguel do Fidalgo",100
2021,"221040","São Miguel do Tapuio",99.5
2021,"221050","São Pedro do Piauí",99.5
2021,"221060","São Raimundo Nonato",100
2021,"221062","Sebastião Barros",100
2021,"221063","Sebastião Leal",100
2021,"221065","Sigefredo Pacheco",100
2021,"221070","Simões",100
2021,"221080","Simplício Mendes",100
2021,"221090","Socorro do Piauí",100
2021,"221093","Sussuapara",100
2021,"221095","Tamboril do Piauí",100
2021,"221097","Tanque do Piauí",100
2021,"221100","Teresina",99
2021,"221110","União",99.6
2021,"221120","Uruçuí",100
2021,"221130","Valença do Piauí",99.6
2021,"221135","Várzea Branca",100
2021,"221140","Várzea Grande",98.2
2021,"221150","Vera Mendes",100
2021,"221160","Vila Nova do Piauí",100
2021,"221170","Wall Ferraz",100
2021,"230010","Abaiara",99.2
2021,"230015","Acarape",99.1
2021,"230020","Acaraú",99.1
2021,"230030","Acopiara",96.9
2021,"230040","Aiuaba",100
2021,"230050","Alcântaras",99.3
2021,"230060","Altaneira",98.2
2021,"230070","Alto Santo",99.4
2021,"230075","Amontada",98.8
2021,"230080","Antonina do Norte",98.8
2021,"230090","Apuiarés",97.2
2021,"230100","Aquiraz",98.9
2021,"230110","Aracati",99.6
2021,"230120","Aracoiaba",97.7
2021,"230125","Ararendá",97.8
2021,"230130","Araripe",99.9
2021,"230140","Aratuba",98.7
2021,"230150","Arneiroz",100
2021,"230160","Assaré",98.6
2021,"230170","Aurora",97.6
2021,"230180","Baixio",95.4
2021,"230185","Banabuiú",98.7
2021,"230190","Barbalha",97.9
2021,"230195","Barreira",100
2021,"230200","Barro",99.5
2021,"230205","Barroquinha",97.3
2021,"230210","Baturité",98.9
2021,"230220","Beberibe",99.1
2021,"230230","Bela Cruz",99.5
2021,"230240","Boa Viagem",99.7
2021,"230250","Brejo Santo",98.8
2021,"230260","Camocim",98.9
2021,"230270","Campos Sales",98.6
2021,"230280","Canindé",99.7
2021,"230290","Capistrano",100
2021,"230300","Caridade",97.1
2021,"230310","Cariré",96.7
2021,"230320","Caririaçu",99.7
2021,"230330","Cariús",95.6
2021,"230340","Carnaubal",99.3
2021,"230350","Cascavel",99.3
2021,"230360","Catarina",99.2
2021,"230365","Catunda",97.7
2021,"230370","Caucaia",99.6
2021,"230380","Cedro",98.8
2021,"230390","Chaval",99
2021,"230393","Choró",97.4
2021,"230395","Chorozinho",97.4
2021,"230400","Coreaú",99.6
2021,"230410","Crateús",98.9
2021,"230420","Crato",98.5
2021,"230423","Croatá",98.8
2021,"230425","Cruz",97.4
2021,"230426","Deputado Irapuan Pinheiro",97.8
2021,"230427","Ererê",100
2021,"230428","Eusébio",99.5
2021,"230430","Farias Brito",97.9
2021,"230435","Forquilha",100
2021,"230440","Fortaleza",99.8
2021,"230445","Fortim",100
2021,"230450","Frecheirinha",100
2021,"230460","General Sampaio",99.9
2021,"230465","Graça",98.5
2021,"230470","Granja",99
2021,"230480","Granjeiro",98.7
2021,"230490","Groaíras",100
2021,"230495","Guaiúba",99.6
2021,"230500","Guaraciaba do Norte",97.4
2021,"230510","Guaramiranga",100
2021,"230520","Hidrolândia",99.5
2021,"230523","Horizonte",99.9
2021,"230526","Ibaretama",97.2
2021,"230530","Ibiapina",99.5
2021,"230533","Ibicuitinga",99.2
2021,"230535","Icapuí",99
2021,"230540","Icó",92
2021,"230550","Iguatu",99.8
2021,"230560","Independência",100
2021,"230565","Ipaporanga",99.9
2021,"230570","Ipaumirim",94.1
2021,"230580","Ipu",98.4
2021,"230590","Ipueiras",96.3
2021,"230600","Iracema",98.7
2021,"230610","Irauçuba",99.2
2021,"230620","Itaiçaba",98.7
2021,"230625","Itaitinga",99.6
2021,"230630","Itapajé",99.5
2021,"230640","Itapipoca",98.4
2021,"230650","Itapiúna",97.9
2021,"230655","Itarema",98.9
2021,"230660","Itatira",96
2021,"230670","Jaguaretama",100
2021,"230680","Jaguaribara",98.3
2021,"230690","Jaguaribe",99.5
2021,"230700","Jaguaruana",92.3
2021,"230710","Jardim",99.2
2021,"230720","Jati",94.8
2021,"230725","Jijoca de Jericoacoara",95
2021,"230730","Juazeiro do Norte",99.3
2021,"230740","Jucás",99.9
2021,"230750","Lavras da Mangabeira",99.1
2021,"230760","Limoeiro do Norte",99.7
2021,"230763","Madalena",99.5
2021,"230765","Maracanaú",99.8
2021,"230770","Maranguape",98.9
2021,"230780","Marco",100
2021,"230790","Martinópole",95.7
2021,"230800","Massapê",99.6
2021,"230810","Mauriti",99.1
2021,"230820","Meruoca",99.5
2021,"230830","Milagres",97.4
2021,"230835","Milhã",98.7
2021,"230837","Miraíma",97.5
2021,"230840","Missão Velha",97.9
2021,"230850","Mombaça",96.9
2021,"230860","Monsenhor Tabosa",97.8
2021,"230870","Morada Nova",100
2021,"230880","Moraújo",96.6
2021,"230890","Morrinhos",99.1
2021,"230900","Mucambo",99.4
2021,"230910","Mulungu",99.4
2021,"230920","Nova Olinda",97.2
2021,"230930","Nova Russas",99.5
2021,"230940","Novo Oriente",98.3
2021,"230945","Ocara",95.7
2021,"230950","Orós",91.2
2021,"230960","Pacajus",97.2
2021,"230970","Pacatuba",98.3
2021,"230980","Pacoti",97.8
2021,"230990","Pacujá",100
2021,"231000","Palhano",100
2021,"231010","Palmácia",99.1
2021,"231020","Paracuru",99.6
2021,"231025","Paraipaba",99.3
2021,"231030","Parambu",99.3
2021,"231040","Paramoti",99.1
2021,"231050","Pedra Branca",98.7
2021,"231060","Penaforte",100
2021,"231070","Pentecoste",95.6
2021,"231080","Pereiro",99.5
2021,"231085","Pindoretama",98.3
2021,"231090","Piquet Carneiro",99.4
2021,"231095","Pires Ferreira",97.1
2021,"231100","Poranga",99.9
2021,"231110","Porteiras",99.2
2021,"231120","Potengi",100
2021,"231123","Potiretama",97.6
2021,"231126","Quiterianópolis",98.7
2021,"231130","Quixadá",98.8
2021,"231135","Quixelô",98.3
2021,"231140","Quixeramobim",99.3
2021,"231150","Quixeré",99.6
2021,"231160","Redenção",97.3
2021,"231170","Reriutaba",99.2
2021,"231180","Russas",99.9
2021,"231190","Saboeiro",96.1
2021,"231195","Salitre",99.7
2021,"231200","Santana do Acaraú",99
2021,"231210","Santana do Cariri",98.8
2021,"231220","Santa Quitéria",96
2021,"231230","São Benedito",97.3
2021,"231240","São Gonçalo do Amarante",99.3
2021,"231250","São João do Jaguaribe",98
2021,"231260","São Luís do Curu",96
2021,"231270","Senador Pompeu",99.3
2021,"231280","Senador Sá",100
2021,"231290","Sobral",99.3
2021,"231300","Solonópole",99.1
2021,"231310","Tabuleiro do Norte",98.8
2021,"231320","Tamboril",97.9
2021,"231325","Tarrafas",98.8
2021,"231330","Tauá",99.6
2021,"231335","Tejuçuoca",97.8
2021,"231340","Tianguá",99.6
2021,"231350","Trairi",99.2
2021,"231355","Tururu",98.9
2021,"231360","Ubajara",98
2021,"231370","Umari",91.7
2021,"231375","Umirim",97.9
2021,"231380","Uruburetama",99.6
2021,"231390","Uruoca",97.1
2021,"231395","Varjota",98.8
2021,"231400","Várzea Alegre",99.3
2021,"231410","Viçosa do Ceará",99.3
2021,"240010","Acari",95.8
2021,"240020","Açu",99.4
2021,"240030","Afonso Bezerra",99.1
2021,"240040","Água Nova",100
2021,"240050","Alexandria",98.6
2021,"240060","Almino Afonso",95.9
2021,"240070","Alto do Rodrigues",98.1
2021,"240080","Angicos",98.5
2021,"240090","Antônio Martins",97.2
2021,"240100","Apodi",100
2021,"240110","Areia Branca",99
2021,"240120","Arês",94.5
2021,"240130","Augusto Severo",96.7
2021,"240140","Baía Formosa",100
2021,"240145","Baraúna",99.5
2021,"240150","Barcelona",100
2021,"240160","Bento Fernandes",98.1
2021,"240165","Bodó",97.4
2021,"240170","Bom Jesus",99.2
2021,"240180","Brejinho",99.5
2021,"240185","Caiçara do Norte",100
2021,"240190","Caiçara do Rio do Vento",100
2021,"240200","Caicó",99.9
2021,"240210","Campo Redondo",99.2
2021,"240220","Canguaretama",99.8
2021,"240230","Caraúbas",84.6
2021,"240240","Carnaúba dos Dantas",100
2021,"240250","Carnaubais",100
2021,"240260","Ceará-Mirim",99.9
2021,"240270","Cerro Corá",100
2021,"240280","Coronel Ezequiel",98.7
2021,"240290","Coronel João Pessoa",100
2021,"240300","Cruzeta",98.9
2021,"240310","Currais Novos",100
2021,"240320","Doutor Severiano",100
2021,"240325","Parnamirim",99.9
2021,"240330","Encanto",100
2021,"240340","Equador",100
2021,"240350","Espírito Santo",95.7
2021,"240360","Extremoz",98.8
2021,"240370","Felipe Guerra",100
2021,"240375","Fernando Pedroza",97.8
2021,"240380","Florânia",100
2021,"240390","Francisco Dantas",100
2021,"240400","Frutuoso Gomes",100
2021,"240410","Galinhos",92.8
2021,"240420","Goianinha",99.6
2021,"240430","Governador Dix-Sept Rosado",98.7
2021,"240440","Grossos",98.9
2021,"240450","Guamaré",100
2021,"240460","Ielmo Marinho",99.3
2021,"240470","Ipanguaçu",99.5
2021,"240480","Ipueira",100
2021,"240485","Itajá",100
2021,"240490","Itaú",100
2021,"240500","Jaçanã",100
2021,"240510","Jandaíra",98.4
2021,"240520","Janduís",100
2021,"240530","Januário Cicco",100
2021,"240540","Japi",97.7
2021,"240550","Jardim de Angicos",97.2
2021,"240560","Jardim de Piranhas",100
2021,"240570","Jardim do Seridó",100
2021,"240580","João Câmara",100
2021,"240590","João Dias",100
2021,"240600","José da Penha",100
2021,"240610","Jucurutu",99.5
2021,"240615","Jundiá",100
2021,"240620","Lagoa d'Anta",98.8
2021,"240630","Lagoa de Pedras",98.1
2021,"240640","Lagoa de Velhos",100
2021,"240650","Lagoa Nova",100
2021,"240660","Lagoa Salgada",97.9
2021,"240670","Lajes",95.1
2021,"240680","Lajes Pintadas",100
2021,"240690","Lucrécia",94.7
2021,"240700","Luís Gomes",98.3
2021,"240710","Macaíba",99.9
2021,"240720","Macau",98.4
2021,"240725","Major Sales",100
2021,"240730","Marcelino Vieira",100
2021,"240740","Martins",98.9
2021,"240750","Maxaranguape",100
2021,"240760","Messias Targino",96.8
2021,"240770","Montanhas",99.5
2021,"240780","Monte Alegre",95.6
2021,"240790","Monte das Gameleiras",100
2021,"240800","Mossoró",99.5
2021,"240810","Natal",99.9
2021,"240820","Nísia Floresta",99.7
2021,"240830","Nova Cruz",100
2021,"240840","Olho-d'Água do Borges",94.3
2021,"240850","Ouro Branco",98.5
2021,"240860","Paraná",100
2021,"240870","Paraú",100
2021,"240880","Parazinho",97.3
2021,"240890","Parelhas",100
2021,"240895","Rio do Fogo",100
2021,"240910","Passa e Fica",100
2021,"240920","Passagem",100
2021,"240930","Patu",98.1
2021,"240933","Santa Maria",100
2021,"240940","Pau dos Ferros",99.5
2021,"240950","Pedra Grande",95.4
2021,"240960","Pedra Preta",96.7
2021,"240970","Pedro Avelino",96.8
2021,"240980","Pedro Velho",100
2021,"240990","Pendências",97
2021,"241000","Pilões",95.4
2021,"241010","Poço Branco",97.4
2021,"241020","Portalegre",98.7
2021,"241025","Porto do Mangue",98.7
2021,"241030","Serra Caiada",99.4
2021,"241040","Pureza",98.6
2021,"241050","Rafael Fernandes",100
2021,"241060","Rafael Godeiro",96.5
2021,"241070","Riacho da Cruz",91.7
2021,"241080","Riacho de Santana",100
2021,"241090","Riachuelo",100
2021,"241100","Rodolfo Fernandes",100
2021,"241105","Tibau",100
2021,"241110","Ruy Barbosa",100
2021,"241120","Santa Cruz",100
2021,"241140","Santana do Matos",100
2021,"241142","Santana do Seridó",100
2021,"241150","Santo Antônio",96.5
2021,"241160","São Bento do Norte",100
2021,"241170","São Bento do Trairí",100
2021,"241180","São Fernando",97
2021,"241190","São Francisco do Oeste",100
2021,"241200","São Gonçalo do Amarante",99.9
2021,"241210","São João do Sabugi",100
2021,"241220","São José de Mipibu",99.7
2021,"241230","São José do Campestre",100
2021,"241240","São José do Seridó",100
2021,"241250","São Miguel",100
2021,"241255","São Miguel do Gostoso",100
2021,"241260","São Paulo do Potengi",100
2021,"241270","São Pedro",98.8
2021,"241280","São Rafael",97.5
2021,"241290","São Tomé",99
2021,"241300","São Vicente",100
2021,"241310","Senador Elói de Souza",100
2021,"241320","Senador Georgino Avelino",98.6
2021,"241330","Serra de São Bento",98.3
2021,"241335","Serra do Mel",100
2021,"241340","Serra Negra do Norte",98.6
2021,"241350","Serrinha",100
2021,"241355","Serrinha dos Pintos",100
2021,"241360","Severiano Melo",100
2021,"241370","Sítio Novo",100
2021,"241380","Taboleiro Grande",100
2021,"241390","Taipu",99.3
2021,"241400","Tangará",99
2021,"241410","Tenente Ananias",100
2021,"241415","Tenente Laurentino Cruz",97.7
2021,"241420","Tibau do Sul",99.2
2021,"241430","Timbaúba dos Batistas",90
2021,"241440","Touros",100
2021,"241445","Triunfo Potiguar",98.3
2021,"241450","Umarizal",95.2
2021,"241460","Upanema",99.3
2021,"241470","Várzea",100
2021,"241475","Venha-Ver",100
2021,"241480","Vera Cruz",100
2021,"241490","Viçosa",100
2021,"241500","Vila Flor",100
2021,"250010","Água Branca",100
2021,"250020","Aguiar",100
2021,"250030","Alagoa Grande",99.5
2021,"250040","Alagoa Nova",99.7
2021,"250050","Alagoinha",99.2
2021,"250053","Alcantil",100
2021,"250057","Algodão de Jandaíra",100
2021,"250060","Alhandra",98.8
2021,"250070","São João do Rio do Peixe",99.5
2021,"250073","Amparo",100
2021,"250077","Aparecida",100
2021,"250080","Araçagi",99.2
2021,"250090","Arara",100
2021,"250100","Araruna",98.4
2021,"250110","Areia",100
2021,"250115","Areia de Baraúnas",97
2021,"250120","Areial",100
2021,"250130","Aroeiras",99.6
2021,"250135","Assunção",100
2021,"250140","Baía da Traição",99.4
2021,"250150","Bananeiras",99.4
2021,"250153","Baraúna",100
2021,"250157","Barra de Santana",100
2021,"250160","Barra de Santa Rosa",100
2021,"250170","Barra de São Miguel",100
2021,"250180","Bayeux",99.8
2021,"250190","Belém",97.7
2021,"250200","Belém do Brejo do Cruz",98.6
2021,"250205","Bernardino Batista",100
2021,"250210","Boa Ventura",98.5
2021,"250215","Boa Vista",100
2021,"250220","Bom Jesus",100
2021,"250230","Bom Sucesso",100
2021,"250240","Bonito de Santa Fé",99.3
2021,"250250","Boqueirão",100
2021,"250260","Igaracy",100
2021,"250270","Borborema",100
2021,"250280","Brejo do Cruz",100
2021,"250290","Brejo dos Santos",100
2021,"250300","Caaporã",100
2021,"250310","Cabaceiras",100
2021,"250320","Cabedelo",99.8
2021,"250330","Cachoeira dos Índios",100
2021,"250340","Cacimba de Areia",100
2021,"250350","Cacimba de Dentro",98.7
2021,"250355","Cacimbas",100
2021,"250360","Caiçara",97.4
2021,"250370","Cajazeiras",99.8
2021,"250375","Cajazeirinhas",95.5
2021,"250380","Caldas Brandão",100
2021,"250390","Camalaú",98
2021,"250400","Campina Grande",99.9
2021,"250403","Capim",100
2021,"250407","Caraúbas",100
2021,"250410","Carrapateira",100
2021,"250415","Casserengue",100
2021,"250420","Catingueira",100
2021,"250430","Catolé do Rocha",99.7
2021,"250435","Caturité",100
2021,"250440","Conceição",97.6
2021,"250450","Condado",97.6
2021,"250460","Conde",99.8
2021,"250470","Congo",100
2021,"250480","Coremas",89.8
2021,"250485","Coxixola",100
2021,"250490","Cruz do Espírito Santo",100
2021,"250500","Cubati",99.2
2021,"250510","Cuité",100
2021,"250520","Cuitegi",100
2021,"250523","Cuité de Mamanguape",100
2021,"250527","Curral de Cima",100
2021,"250530","Curral Velho",100
2021,"250535","Damião",100
2021,"250540","Desterro",100
2021,"250550","Vista Serrana",100
2021,"250560","Diamante",100
2021,"250570","Dona Inês",99.3
2021,"250580","Duas Estradas",100
2021,"250590","Emas",100
2021,"250600","Esperança",100
2021,"250610","Fagundes",100
2021,"250620","Frei Martinho",100
2021,"250625","Gado Bravo",100
2021,"250630","Guarabira",98.7
2021,"250640","Gurinhém",100
2021,"250650","Gurjão",100
2021,"250660","Ibiara",100
2021,"250670","Imaculada",100
2021,"250680","Ingá",100
2021,"250690","Itabaiana",99.7
2021,"250700","Itaporanga",100
2021,"250710","Itapororoca",99.3
2021,"250720","Itatuba",99.4
2021,"250730","Jacaraú",99.2
2021,"250740","Jericó",95.4
2021,"250750","João Pessoa",99.8
2021,"250760","Juarez Távora",100
2021,"250770","Juazeirinho",100
2021,"250780","Junco do Seridó",93.9
2021,"250790","Juripiranga",100
2021,"250800","Juru",99.1
2021,"250810","Lagoa",96.5
2021,"250820","Lagoa de Dentro",100
2021,"250830","Lagoa Seca",99.7
2021,"250840","Lastro",100
2021,"250850","Livramento",100
2021,"250855","Logradouro",100
2021,"250860","Lucena",98.7
2021,"250870","Mãe d'Água",100
2021,"250880","Malta",98.9
2021,"250890","Mamanguape",100
2021,"250900","Manaíra",98.9
2021,"250905","Marcação",97.5
2021,"250910","Mari",99.3
2021,"250915","Marizópolis",100
2021,"250920","Massaranduba",99.4
2021,"250930","Mataraca",100
2021,"250933","Matinhas",100
2021,"250937","Mato Grosso",100
2021,"250939","Maturéia",100
2021,"250940","Mogeiro",99.5
2021,"250950","Montadas",100
2021,"250960","Monte Horebe",100
2021,"250970","Monteiro",99.8
2021,"250980","Mulungu",99.1
2021,"250990","Natuba",100
2021,"251000","Nazarezinho",100
2021,"251010","Nova Floresta",100
2021,"251020","Nova Olinda",100
2021,"251030","Nova Palmeira",100
2021,"251040","Olho d'Água",100
2021,"251050","Olivedos",100
2021,"251060","Ouro Velho",100
2021,"251065","Parari",100
2021,"251070","Passagem",96.2
2021,"251080","Patos",99.6
2021,"251090","Paulista",96.3
2021,"251100","Pedra Branca",100
2021,"251110","Pedra Lavrada",100
2021,"251120","Pedras de Fogo",99.5
2021,"251130","Piancó",100
2021,"251140","Picuí",100
2021,"251150","Pilar",100
2021,"251160","Pilões",100
2021,"251170","Pilõezinhos",98.9
2021,"251180","Pirpirituba",100
2021,"251190","Pitimbu",99.2
2021,"251200","Pocinhos",100
2021,"251203","Poço Dantas",100
2021,"251207","Poço de José de Moura",100
2021,"251210","Pombal",93.6
2021,"251220","Prata",100
2021,"251230","Princesa Isabel",99.7
2021,"251240","Puxinanã",100
2021,"251250","Queimadas",100
2021,"251260","Quixaba",100
2021,"251270","Remígio",99.6
2021,"251272","Pedro Régis",100
2021,"251274","Riachão",100
2021,"251275","Riachão do Bacamarte",100
2021,"251276","Riachão do Poço",100
2021,"251278","Riacho de Santo Antônio",100
2021,"251280","Riacho dos Cavalos",99
2021,"251290","Rio Tinto",100
2021,"251300","Salgadinho",100
2021,"251310","Salgado de São Félix",100
2021,"251315","Santa Cecília",100
2021,"251320","Santa Cruz",98.5
2021,"251330","Santa Helena",100
2021,"251335","Santa Inês",97.2
2021,"251340","Santa Luzia",97.1
2021,"251350","Santana de Mangueira",98
2021,"251360","Santana dos Garrotes",100
2021,"251365","Joca Claudino",100
2021,"251370","Santa Rita",99.7
2021,"251380","Santa Teresinha",100
2021,"251385","Santo André",100
2021,"251390","São Bento",99.5
2021,"251392","São Bentinho",93.3
2021,"251394","São Domingos do Cariri",100
2021,"251396","São Domingos",100
2021,"251398","São Francisco",100
2021,"251400","São João do Cariri",98.1
2021,"251410","São João do Tigre",100
2021,"251420","São José da Lagoa Tapada",100
2021,"251430","São José de Caiana",100
2021,"251440","São José de Espinharas",98.1
2021,"251445","São José dos Ramos",100
2021,"251450","São José de Piranhas",100
2021,"251455","São José de Princesa",100
2021,"251460","São José do Bonfim",100
2021,"251465","São José do Brejo do Cruz",100
2021,"251470","São José do Sabugi",100
2021,"251480","São José dos Cordeiros",98
2021,"251490","São Mamede",100
2021,"251500","São Miguel de Taipu",100
2021,"251510","São Sebastião de Lagoa de Roça",100
2021,"251520","São Sebastião do Umbuzeiro",100
2021,"251530","Sapé",100
2021,"251540","São Vicente do Seridó",100
2021,"251550","Serra Branca",99.3
2021,"251560","Serra da Raiz",100
2021,"251570","Serra Grande",100
2021,"251580","Serra Redonda",100
2021,"251590","Serraria",100
2021,"251593","Sertãozinho",97.8
2021,"251597","Sobrado",100
2021,"251600","Solânea",100
2021,"251610","Soledade",99.5
2021,"251615","Sossêgo",100
2021,"251620","Sousa",99.5
2021,"251630","Sumé",99.5
2021,"251640","Tacima",98
2021,"251650","Taperoá",100
2021,"251660","Tavares",99.4
2021,"251670","Teixeira",99.6
2021,"251675","Tenório",100
2021,"251680","Triunfo",100
2021,"251690","Uiraúna",98.9
2021,"251700","Umbuzeiro",100
2021,"251710","Várzea",96.4
2021,"251720","Vieirópolis",100
2021,"251740","Zabelê",100
2021,"260005","Abreu e Lima",99.2
2021,"260010","Afogados da Ingazeira",98
2021,"260020","Afrânio",99.9
2021,"260030","Agrestina",100
2021,"260040","Água Preta",99.5
2021,"260050","Águas Belas",99.7
2021,"260060","Alagoinha",99.5
2021,"260070","Aliança",96.6
2021,"260080","Altinho",99.6
2021,"260090","Amaraji",97.7
2021,"260100","Angelim",100
2021,"260105","Araçoiaba",98.4
2021,"260110","Araripina",99.9
2021,"260120","Arcoverde",99.5
2021,"260130","Barra de Guabiraba",100
2021,"260140","Barreiros",99
2021,"260150","Belém de Maria",99.2
2021,"260160","Belém do São Francisco",99.6
2021,"260170","Belo Jardim",99.6
2021,"260180","Betânia",99.9
2021,"260190","Bezerros",100
2021,"260200","Bodocó",99.4
2021,"260210","Bom Conselho",98.7
2021,"260220","Bom Jardim",99.1
2021,"260230","Bonito",99.7
2021,"260240","Brejão",96.1
2021,"260250","Brejinho",99
2021,"260260","Brejo da Madre de Deus",99
2021,"260270","Buenos Aires",98.9
2021,"260280","Buíque",99.8
2021,"260290","Cabo de Santo Agostinho",99
2021,"260300","Cabrobó",99.6
2021,"260310","Cachoeirinha",99.7
2021,"260320","Caetés",99.3
2021,"260330","Calçado",100
2021,"260340","Calumbi",100
2021,"260345","Camaragibe",99.7
2021,"260350","Camocim de São Félix",99.1
2021,"260360","Camutanga",97.9
2021,"260370","Canhotinho",99.7
2021,"260380","Capoeiras",99.6
2021,"260390","Carnaíba",98.4
2021,"260392","Carnaubeira da Penha",97.5
2021,"260400","Carpina",99.9
2021,"260410","Caruaru",99.9
2021,"260415","Casinhas",100
2021,"260420","Catende",99.1
2021,"260430","Cedro",99.4
2021,"260440","Chã de Alegria",99.4
2021,"260450","Chã Grande",99.4
2021,"260460","Condado",96
2021,"260470","Correntes",98.8
2021,"260480","Cortês",95
2021,"260490","Cumaru",100
2021,"260500","Cupira",97.7
2021,"260510","Custódia",99.2
2021,"260515","Dormentes",100
2021,"260520","Escada",97.2
2021,"260530","Exu",99.2
2021,"260540","Feira Nova",100
2021,"260545","Fernando de Noronha",100
2021,"260550","Ferreiros",96.9
2021,"260560","Flores",99.6
2021,"260570","Floresta",100
2021,"260580","Frei Miguelinho",98.7
2021,"260590","Gameleira",97
2021,"260600","Garanhuns",99.3
2021,"260610","Glória do Goitá",99.4
2021,"260620","Goiana",99.6
2021,"260630","Granito",100
2021,"260640","Gravatá",98.8
2021,"260650","Iati",100
2021,"260660","Ibimirim",100
2021,"260670","Ibirajuba",100
2021,"260680","Igarassu",99.8
2021,"260690","Iguaracy",100
2021,"260700","Inajá",98.6
2021,"260710","Ingazeira",100
2021,"260720","Ipojuca",99
2021,"260730","Ipubi",99.3
2021,"260740","Itacuruba",97.5
2021,"260750","Itaíba",97.5
2021,"260760","Ilha de Itamaracá",99.6
2021,"260765","Itambé",99.8
2021,"260770","Itapetim",93.3
2021,"260775","Itapissuma",99.5
2021,"260780","Itaquitinga",98.5
2021,"260790","Jaboatão dos Guararapes",99.6
2021,"260795","Jaqueira",100
2021,"260800","Jataúba",99
2021,"260805","Jatobá",100
2021,"260810","João Alfredo",99.4
2021,"260820","Joaquim Nabuco",96.8
2021,"260825","Jucati",100
2021,"260830","Jupi",98.3
2021,"260840","Jurema",99.4
2021,"260845","Lagoa do Carro",99.5
2021,"260850","Lagoa de Itaenga",100
2021,"260860","Lagoa do Ouro",96.3
2021,"260870","Lagoa dos Gatos",99.4
2021,"260875","Lagoa Grande",99.8
2021,"260880","Lajedo",99.8
2021,"260890","Limoeiro",99.6
2021,"260900","Macaparana",99.7
2021,"260910","Machados",99.9
2021,"260915","Manari",99.2
2021,"260920","Maraial",98.7
2021,"260930","Mirandiba",99.6
2021,"260940","Moreno",99.8
2021,"260950","Nazaré da Mata",100
